start,end,hour_count
2020-08-01T15:00:00.000Z,2020-08-01T16:00:00.000Z,945
2020-08-01T16:00:00.000Z,2020-08-01T17:00:00.000Z,976
2020-08-01T17:00:00.000Z,2020-08-01T18:00:00.000Z,1024
2020-08-01T18:00:00.000Z,2020-08-01T19:00:00.000Z,762
2020-08-01T19:00:00.000Z,2020-08-01T20:00:00.000Z,1416
2020-08-01T20:00:00.000Z,2020-08-01T21:00:00.000Z,1027
2020-08-01T21:00:00.000Z,2020-08-01T22:00:00.000Z,935
2020-08-01T22:00:00.000Z,2020-08-01T23:00:00.000Z,837
2020-08-01T23:00:00.000Z,2020-08-02T00:00:00.000Z,800
2020-08-02T00:00:00.000Z,2020-08-02T01:00:00.000Z,957
2020-08-02T01:00:00.000Z,2020-08-02T02:00:00.000Z,737
2020-08-02T02:00:00.000Z,2020-08-02T03:00:00.000Z,797
2020-08-02T03:00:00.000Z,2020-08-02T04:00:00.000Z,595
2020-08-02T04:00:00.000Z,2020-08-02T05:00:00.000Z,480
2020-08-02T05:00:00.000Z,2020-08-02T06:00:00.000Z,515
2020-08-02T06:00:00.000Z,2020-08-02T07:00:00.000Z,459
2020-08-02T07:00:00.000Z,2020-08-02T08:00:00.000Z,551
2020-08-02T08:00:00.000Z,2020-08-02T09:00:00.000Z,463
2020-08-02T09:00:00.000Z,2020-08-02T10:00:00.000Z,346
2020-08-02T10:00:00.000Z,2020-08-02T11:00:00.000Z,366
2020-08-02T11:00:00.000Z,2020-08-02T12:00:00.000Z,514
2020-08-02T12:00:00.000Z,2020-08-02T13:00:00.000Z,633
2020-08-02T13:00:00.000Z,2020-08-02T14:00:00.000Z,781
2020-08-02T14:00:00.000Z,2020-08-02T15:00:00.000Z,916
2020-08-02T15:00:00.000Z,2020-08-02T16:00:00.000Z,928
2020-08-02T16:00:00.000Z,2020-08-02T17:00:00.000Z,842
2020-08-02T17:00:00.000Z,2020-08-02T18:00:00.000Z,969
2020-08-02T18:00:00.000Z,2020-08-02T19:00:00.000Z,843
2020-08-02T19:00:00.000Z,2020-08-02T20:00:00.000Z,837
2020-08-02T20:00:00.000Z,2020-08-02T21:00:00.000Z,775
2020-08-02T21:00:00.000Z,2020-08-02T22:00:00.000Z,838
2020-08-02T22:00:00.000Z,2020-08-02T23:00:00.000Z,720
2020-08-02T23:00:00.000Z,2020-08-03T00:00:00.000Z,695
2020-08-03T00:00:00.000Z,2020-08-03T01:00:00.000Z,681
2020-08-03T01:00:00.000Z,2020-08-03T02:00:00.000Z,646
2020-08-03T02:00:00.000Z,2020-08-03T03:00:00.000Z,642
2020-08-03T03:00:00.000Z,2020-08-03T04:00:00.000Z,627
2020-08-03T04:00:00.000Z,2020-08-03T05:00:00.000Z,473
2020-08-03T05:00:00.000Z,2020-08-03T06:00:00.000Z,435
2020-08-03T06:00:00.000Z,2020-08-03T07:00:00.000Z,459
2020-08-03T07:00:00.000Z,2020-08-03T08:00:00.000Z,482
2020-08-03T08:00:00.000Z,2020-08-03T09:00:00.000Z,396
2020-08-03T09:00:00.000Z,2020-08-03T10:00:00.000Z,362
2020-08-03T10:00:00.000Z,2020-08-03T11:00:00.000Z,505
2020-08-03T11:00:00.000Z,2020-08-03T12:00:00.000Z,580
2020-08-03T12:00:00.000Z,2020-08-03T13:00:00.000Z,691
2020-08-03T13:00:00.000Z,2020-08-03T14:00:00.000Z,753
2020-08-03T14:00:00.000Z,2020-08-03T15:00:00.000Z,823
2020-08-03T15:00:00.000Z,2020-08-03T16:00:00.000Z,982
2020-08-03T16:00:00.000Z,2020-08-03T17:00:00.000Z,985
2020-08-03T17:00:00.000Z,2020-08-03T18:00:00.000Z,1017
2020-08-03T18:00:00.000Z,2020-08-03T19:00:00.000Z,939
2020-08-03T19:00:00.000Z,2020-08-03T20:00:00.000Z,970
2020-08-03T20:00:00.000Z,2020-08-03T21:00:00.000Z,925
2020-08-03T21:00:00.000Z,2020-08-03T22:00:00.000Z,906
2020-08-03T22:00:00.000Z,2020-08-03T23:00:00.000Z,927
2020-08-03T23:00:00.000Z,2020-08-04T00:00:00.000Z,1021
2020-08-04T00:00:00.000Z,2020-08-04T01:00:00.000Z,867
2020-08-04T01:00:00.000Z,2020-08-04T02:00:00.000Z,1106
2020-08-04T02:00:00.000Z,2020-08-04T03:00:00.000Z,1079
2020-08-04T03:00:00.000Z,2020-08-04T04:00:00.000Z,990
2020-08-04T04:00:00.000Z,2020-08-04T05:00:00.000Z,859
2020-08-04T05:00:00.000Z,2020-08-04T06:00:00.000Z,653
2020-08-04T06:00:00.000Z,2020-08-04T07:00:00.000Z,545
2020-08-04T07:00:00.000Z,2020-08-04T08:00:00.000Z,542
2020-08-04T08:00:00.000Z,2020-08-04T09:00:00.000Z,577
2020-08-04T09:00:00.000Z,2020-08-04T10:00:00.000Z,627
2020-08-04T10:00:00.000Z,2020-08-04T11:00:00.000Z,595
2020-08-04T11:00:00.000Z,2020-08-04T12:00:00.000Z,708
2020-08-04T12:00:00.000Z,2020-08-04T13:00:00.000Z,942
2020-08-04T13:00:00.000Z,2020-08-04T14:00:00.000Z,1138
2020-08-04T14:00:00.000Z,2020-08-04T15:00:00.000Z,1242
2020-08-04T15:00:00.000Z,2020-08-04T16:00:00.000Z,1136
2020-08-04T16:00:00.000Z,2020-08-04T17:00:00.000Z,1110
2020-08-04T17:00:00.000Z,2020-08-04T18:00:00.000Z,1170
2020-08-04T18:00:00.000Z,2020-08-04T19:00:00.000Z,1035
2020-08-04T19:00:00.000Z,2020-08-04T20:00:00.000Z,1040
2020-08-04T20:00:00.000Z,2020-08-04T21:00:00.000Z,987
2020-08-04T21:00:00.000Z,2020-08-04T22:00:00.000Z,881
2020-08-04T22:00:00.000Z,2020-08-04T23:00:00.000Z,838
2020-08-04T23:00:00.000Z,2020-08-05T00:00:00.000Z,817
2020-08-05T00:00:00.000Z,2020-08-05T01:00:00.000Z,808
2020-08-05T01:00:00.000Z,2020-08-05T02:00:00.000Z,723
2020-08-05T02:00:00.000Z,2020-08-05T03:00:00.000Z,736
2020-08-05T03:00:00.000Z,2020-08-05T04:00:00.000Z,669
2020-08-05T04:00:00.000Z,2020-08-05T05:00:00.000Z,517
2020-08-05T05:00:00.000Z,2020-08-05T06:00:00.000Z,467
2020-08-05T06:00:00.000Z,2020-08-05T07:00:00.000Z,435
2020-08-05T07:00:00.000Z,2020-08-05T08:00:00.000Z,458
2020-08-05T08:00:00.000Z,2020-08-05T09:00:00.000Z,401
2020-08-05T09:00:00.000Z,2020-08-05T10:00:00.000Z,421
2020-08-05T10:00:00.000Z,2020-08-05T11:00:00.000Z,454
2020-08-05T11:00:00.000Z,2020-08-05T12:00:00.000Z,541
2020-08-05T12:00:00.000Z,2020-08-05T13:00:00.000Z,665
2020-08-05T13:00:00.000Z,2020-08-05T14:00:00.000Z,869
2020-08-05T14:00:00.000Z,2020-08-05T15:00:00.000Z,850
2020-08-05T15:00:00.000Z,2020-08-05T16:00:00.000Z,926
2020-08-05T16:00:00.000Z,2020-08-05T17:00:00.000Z,787
2020-08-05T17:00:00.000Z,2020-08-05T18:00:00.000Z,947
2020-08-05T18:00:00.000Z,2020-08-05T19:00:00.000Z,890
2020-08-05T19:00:00.000Z,2020-08-05T20:00:00.000Z,826
2020-08-05T20:00:00.000Z,2020-08-05T21:00:00.000Z,668
2020-08-05T21:00:00.000Z,2020-08-05T22:00:00.000Z,723
2020-08-05T22:00:00.000Z,2020-08-05T23:00:00.000Z,681
2020-08-05T23:00:00.000Z,2020-08-06T00:00:00.000Z,666
2020-08-06T00:00:00.000Z,2020-08-06T01:00:00.000Z,606
2020-08-06T01:00:00.000Z,2020-08-06T02:00:00.000Z,685
2020-08-06T02:00:00.000Z,2020-08-06T03:00:00.000Z,645
2020-08-06T03:00:00.000Z,2020-08-06T04:00:00.000Z,490
2020-08-06T04:00:00.000Z,2020-08-06T05:00:00.000Z,480
2020-08-06T05:00:00.000Z,2020-08-06T06:00:00.000Z,396
2020-08-06T06:00:00.000Z,2020-08-06T07:00:00.000Z,431
2020-08-06T07:00:00.000Z,2020-08-06T08:00:00.000Z,297
2020-08-06T08:00:00.000Z,2020-08-06T09:00:00.000Z,267
2020-08-06T09:00:00.000Z,2020-08-06T10:00:00.000Z,255
2020-08-06T10:00:00.000Z,2020-08-06T11:00:00.000Z,424
2020-08-06T11:00:00.000Z,2020-08-06T12:00:00.000Z,570
2020-08-06T12:00:00.000Z,2020-08-06T13:00:00.000Z,629
2020-08-06T13:00:00.000Z,2020-08-06T14:00:00.000Z,703
2020-08-06T14:00:00.000Z,2020-08-06T15:00:00.000Z,732
2020-08-06T15:00:00.000Z,2020-08-06T16:00:00.000Z,892
2020-08-06T16:00:00.000Z,2020-08-06T17:00:00.000Z,1041
2020-08-06T17:00:00.000Z,2020-08-06T18:00:00.000Z,904
2020-08-06T18:00:00.000Z,2020-08-06T19:00:00.000Z,861
2020-08-06T19:00:00.000Z,2020-08-06T20:00:00.000Z,905
2020-08-06T20:00:00.000Z,2020-08-06T21:00:00.000Z,728
2020-08-06T21:00:00.000Z,2020-08-06T22:00:00.000Z,734
2020-08-06T22:00:00.000Z,2020-08-06T23:00:00.000Z,662
2020-08-06T23:00:00.000Z,2020-08-07T00:00:00.000Z,617
2020-08-07T00:00:00.000Z,2020-08-07T01:00:00.000Z,620
2020-08-07T01:00:00.000Z,2020-08-07T02:00:00.000Z,652
2020-08-07T02:00:00.000Z,2020-08-07T03:00:00.000Z,587
2020-08-07T03:00:00.000Z,2020-08-07T04:00:00.000Z,503
2020-08-07T04:00:00.000Z,2020-08-07T05:00:00.000Z,449
2020-08-07T05:00:00.000Z,2020-08-07T06:00:00.000Z,414
2020-08-07T06:00:00.000Z,2020-08-07T07:00:00.000Z,301
2020-08-07T07:00:00.000Z,2020-08-07T08:00:00.000Z,399
2020-08-07T08:00:00.000Z,2020-08-07T09:00:00.000Z,313
2020-08-07T09:00:00.000Z,2020-08-07T10:00:00.000Z,343
2020-08-07T10:00:00.000Z,2020-08-07T11:00:00.000Z,366
2020-08-07T11:00:00.000Z,2020-08-07T12:00:00.000Z,405
2020-08-07T12:00:00.000Z,2020-08-07T13:00:00.000Z,520
2020-08-07T13:00:00.000Z,2020-08-07T14:00:00.000Z,691
2020-08-07T14:00:00.000Z,2020-08-07T15:00:00.000Z,689
2020-08-07T15:00:00.000Z,2020-08-07T16:00:00.000Z,792
2020-08-07T16:00:00.000Z,2020-08-07T17:00:00.000Z,865
2020-08-07T17:00:00.000Z,2020-08-07T18:00:00.000Z,1005
2020-08-07T18:00:00.000Z,2020-08-07T19:00:00.000Z,957
2020-08-07T19:00:00.000Z,2020-08-07T20:00:00.000Z,832
2020-08-07T20:00:00.000Z,2020-08-07T21:00:00.000Z,624
2020-08-07T21:00:00.000Z,2020-08-07T22:00:00.000Z,631
2020-08-07T22:00:00.000Z,2020-08-07T23:00:00.000Z,557
2020-08-07T23:00:00.000Z,2020-08-08T00:00:00.000Z,546
2020-08-08T00:00:00.000Z,2020-08-08T01:00:00.000Z,563
2020-08-08T01:00:00.000Z,2020-08-08T02:00:00.000Z,608
2020-08-08T02:00:00.000Z,2020-08-08T03:00:00.000Z,544
2020-08-08T03:00:00.000Z,2020-08-08T04:00:00.000Z,424
2020-08-08T04:00:00.000Z,2020-08-08T05:00:00.000Z,404
2020-08-08T05:00:00.000Z,2020-08-08T06:00:00.000Z,342
2020-08-08T06:00:00.000Z,2020-08-08T07:00:00.000Z,351
2020-08-08T07:00:00.000Z,2020-08-08T08:00:00.000Z,278
2020-08-08T08:00:00.000Z,2020-08-08T09:00:00.000Z,314
2020-08-08T09:00:00.000Z,2020-08-08T10:00:00.000Z,273
2020-08-08T10:00:00.000Z,2020-08-08T11:00:00.000Z,261
2020-08-08T11:00:00.000Z,2020-08-08T12:00:00.000Z,371
2020-08-08T12:00:00.000Z,2020-08-08T13:00:00.000Z,465
2020-08-08T13:00:00.000Z,2020-08-08T14:00:00.000Z,569
2020-08-08T14:00:00.000Z,2020-08-08T15:00:00.000Z,591
2020-08-08T15:00:00.000Z,2020-08-08T16:00:00.000Z,648
2020-08-08T16:00:00.000Z,2020-08-08T17:00:00.000Z,686
2020-08-08T17:00:00.000Z,2020-08-08T18:00:00.000Z,623
2020-08-08T18:00:00.000Z,2020-08-08T19:00:00.000Z,644
2020-08-08T19:00:00.000Z,2020-08-08T20:00:00.000Z,578
2020-08-08T20:00:00.000Z,2020-08-08T21:00:00.000Z,619
2020-08-08T21:00:00.000Z,2020-08-08T22:00:00.000Z,533
2020-08-08T22:00:00.000Z,2020-08-08T23:00:00.000Z,600
2020-08-08T23:00:00.000Z,2020-08-09T00:00:00.000Z,521
2020-08-09T00:00:00.000Z,2020-08-09T01:00:00.000Z,482
2020-08-09T01:00:00.000Z,2020-08-09T02:00:00.000Z,460
2020-08-09T02:00:00.000Z,2020-08-09T03:00:00.000Z,430
2020-08-09T03:00:00.000Z,2020-08-09T04:00:00.000Z,439
2020-08-09T04:00:00.000Z,2020-08-09T05:00:00.000Z,411
2020-08-09T05:00:00.000Z,2020-08-09T06:00:00.000Z,320
2020-08-09T06:00:00.000Z,2020-08-09T07:00:00.000Z,322
2020-08-09T07:00:00.000Z,2020-08-09T08:00:00.000Z,268
2020-08-09T08:00:00.000Z,2020-08-09T09:00:00.000Z,276
2020-08-09T09:00:00.000Z,2020-08-09T10:00:00.000Z,285
2020-08-09T10:00:00.000Z,2020-08-09T11:00:00.000Z,258
2020-08-09T11:00:00.000Z,2020-08-09T12:00:00.000Z,344
2020-08-09T12:00:00.000Z,2020-08-09T13:00:00.000Z,454
2020-08-09T13:00:00.000Z,2020-08-09T14:00:00.000Z,570
2020-08-09T14:00:00.000Z,2020-08-09T15:00:00.000Z,595
2020-08-09T15:00:00.000Z,2020-08-09T16:00:00.000Z,715
2020-08-09T16:00:00.000Z,2020-08-09T17:00:00.000Z,696
2020-08-09T17:00:00.000Z,2020-08-09T18:00:00.000Z,704
2020-08-09T18:00:00.000Z,2020-08-09T19:00:00.000Z,674
2020-08-09T19:00:00.000Z,2020-08-09T20:00:00.000Z,694
2020-08-09T20:00:00.000Z,2020-08-09T21:00:00.000Z,688
2020-08-09T21:00:00.000Z,2020-08-09T22:00:00.000Z,617
2020-08-09T22:00:00.000Z,2020-08-09T23:00:00.000Z,665
2020-08-09T23:00:00.000Z,2020-08-10T00:00:00.000Z,583
2020-08-10T00:00:00.000Z,2020-08-10T01:00:00.000Z,538
2020-08-10T01:00:00.000Z,2020-08-10T02:00:00.000Z,462
2020-08-10T02:00:00.000Z,2020-08-10T03:00:00.000Z,484
2020-08-10T03:00:00.000Z,2020-08-10T04:00:00.000Z,449
2020-08-10T04:00:00.000Z,2020-08-10T05:00:00.000Z,376
2020-08-10T05:00:00.000Z,2020-08-10T06:00:00.000Z,351
2020-08-10T06:00:00.000Z,2020-08-10T07:00:00.000Z,366
2020-08-10T07:00:00.000Z,2020-08-10T08:00:00.000Z,350
2020-08-10T08:00:00.000Z,2020-08-10T09:00:00.000Z,331
2020-08-10T09:00:00.000Z,2020-08-10T10:00:00.000Z,346
2020-08-10T10:00:00.000Z,2020-08-10T11:00:00.000Z,353
2020-08-10T11:00:00.000Z,2020-08-10T12:00:00.000Z,505
2020-08-10T12:00:00.000Z,2020-08-10T13:00:00.000Z,668
2020-08-10T13:00:00.000Z,2020-08-10T14:00:00.000Z,762
2020-08-10T14:00:00.000Z,2020-08-10T15:00:00.000Z,893
2020-08-10T15:00:00.000Z,2020-08-10T16:00:00.000Z,914
2020-08-10T16:00:00.000Z,2020-08-10T17:00:00.000Z,1027
2020-08-10T17:00:00.000Z,2020-08-10T18:00:00.000Z,921
2020-08-10T18:00:00.000Z,2020-08-10T19:00:00.000Z,1004
2020-08-10T19:00:00.000Z,2020-08-10T20:00:00.000Z,876
2020-08-10T20:00:00.000Z,2020-08-10T21:00:00.000Z,883
2020-08-10T21:00:00.000Z,2020-08-10T22:00:00.000Z,766
2020-08-10T22:00:00.000Z,2020-08-10T23:00:00.000Z,709
2020-08-10T23:00:00.000Z,2020-08-11T00:00:00.000Z,656
2020-08-11T00:00:00.000Z,2020-08-11T01:00:00.000Z,681
2020-08-11T01:00:00.000Z,2020-08-11T02:00:00.000Z,640
2020-08-11T02:00:00.000Z,2020-08-11T03:00:00.000Z,656
2020-08-11T03:00:00.000Z,2020-08-11T04:00:00.000Z,525
2020-08-11T04:00:00.000Z,2020-08-11T05:00:00.000Z,517
2020-08-11T05:00:00.000Z,2020-08-11T06:00:00.000Z,420
2020-08-11T06:00:00.000Z,2020-08-11T07:00:00.000Z,311
2020-08-11T07:00:00.000Z,2020-08-11T08:00:00.000Z,255
2020-08-11T08:00:00.000Z,2020-08-11T09:00:00.000Z,311
2020-08-11T09:00:00.000Z,2020-08-11T10:00:00.000Z,272
2020-08-11T10:00:00.000Z,2020-08-11T11:00:00.000Z,335
2020-08-11T11:00:00.000Z,2020-08-11T12:00:00.000Z,433
2020-08-11T12:00:00.000Z,2020-08-11T13:00:00.000Z,529
2020-08-11T13:00:00.000Z,2020-08-11T14:00:00.000Z,671
2020-08-11T14:00:00.000Z,2020-08-11T15:00:00.000Z,695
2020-08-11T15:00:00.000Z,2020-08-11T16:00:00.000Z,739
2020-08-11T16:00:00.000Z,2020-08-11T17:00:00.000Z,814
2020-08-11T17:00:00.000Z,2020-08-11T18:00:00.000Z,733
2020-08-11T18:00:00.000Z,2020-08-11T19:00:00.000Z,787
2020-08-11T19:00:00.000Z,2020-08-11T20:00:00.000Z,650
2020-08-11T20:00:00.000Z,2020-08-11T21:00:00.000Z,1106
2020-08-11T21:00:00.000Z,2020-08-11T22:00:00.000Z,956
2020-08-11T22:00:00.000Z,2020-08-11T23:00:00.000Z,858
2020-08-11T23:00:00.000Z,2020-08-12T00:00:00.000Z,819
2020-08-12T00:00:00.000Z,2020-08-12T01:00:00.000Z,667
2020-08-12T01:00:00.000Z,2020-08-12T02:00:00.000Z,652
2020-08-12T02:00:00.000Z,2020-08-12T03:00:00.000Z,547
2020-08-12T03:00:00.000Z,2020-08-12T04:00:00.000Z,485
2020-08-12T04:00:00.000Z,2020-08-12T05:00:00.000Z,445
2020-08-12T05:00:00.000Z,2020-08-12T06:00:00.000Z,333
2020-08-12T06:00:00.000Z,2020-08-12T07:00:00.000Z,288
2020-08-12T07:00:00.000Z,2020-08-12T08:00:00.000Z,301
2020-08-12T08:00:00.000Z,2020-08-12T09:00:00.000Z,264
2020-08-12T09:00:00.000Z,2020-08-12T10:00:00.000Z,288
2020-08-12T10:00:00.000Z,2020-08-12T11:00:00.000Z,328
2020-08-12T11:00:00.000Z,2020-08-12T12:00:00.000Z,407
2020-08-12T12:00:00.000Z,2020-08-12T13:00:00.000Z,521
2020-08-12T13:00:00.000Z,2020-08-12T14:00:00.000Z,599
2020-08-12T14:00:00.000Z,2020-08-12T15:00:00.000Z,674
2020-08-12T15:00:00.000Z,2020-08-12T16:00:00.000Z,818
2020-08-12T16:00:00.000Z,2020-08-12T17:00:00.000Z,689
2020-08-12T17:00:00.000Z,2020-08-12T18:00:00.000Z,663
2020-08-12T18:00:00.000Z,2020-08-12T19:00:00.000Z,716
2020-08-12T19:00:00.000Z,2020-08-12T20:00:00.000Z,606
2020-08-12T20:00:00.000Z,2020-08-12T21:00:00.000Z,729
2020-08-12T21:00:00.000Z,2020-08-12T22:00:00.000Z,769
2020-08-12T22:00:00.000Z,2020-08-12T23:00:00.000Z,590
2020-08-12T23:00:00.000Z,2020-08-13T00:00:00.000Z,582
2020-08-13T00:00:00.000Z,2020-08-13T01:00:00.000Z,535
2020-08-13T01:00:00.000Z,2020-08-13T02:00:00.000Z,555
2020-08-13T02:00:00.000Z,2020-08-13T03:00:00.000Z,488
2020-08-13T03:00:00.000Z,2020-08-13T04:00:00.000Z,447
2020-08-13T04:00:00.000Z,2020-08-13T05:00:00.000Z,388
2020-08-13T05:00:00.000Z,2020-08-13T06:00:00.000Z,355
2020-08-13T06:00:00.000Z,2020-08-13T07:00:00.000Z,308
2020-08-13T07:00:00.000Z,2020-08-13T08:00:00.000Z,291
2020-08-13T08:00:00.000Z,2020-08-13T09:00:00.000Z,251
2020-08-13T09:00:00.000Z,2020-08-13T10:00:00.000Z,278
2020-08-13T10:00:00.000Z,2020-08-13T11:00:00.000Z,307
2020-08-13T11:00:00.000Z,2020-08-13T12:00:00.000Z,410
2020-08-13T12:00:00.000Z,2020-08-13T13:00:00.000Z,562
2020-08-13T13:00:00.000Z,2020-08-13T14:00:00.000Z,640
2020-08-13T14:00:00.000Z,2020-08-13T15:00:00.000Z,750
2020-08-13T15:00:00.000Z,2020-08-13T16:00:00.000Z,833
2020-08-13T16:00:00.000Z,2020-08-13T17:00:00.000Z,763
2020-08-13T17:00:00.000Z,2020-08-13T18:00:00.000Z,712
2020-08-13T18:00:00.000Z,2020-08-13T19:00:00.000Z,707
2020-08-13T19:00:00.000Z,2020-08-13T20:00:00.000Z,683
2020-08-13T20:00:00.000Z,2020-08-13T21:00:00.000Z,649
2020-08-13T21:00:00.000Z,2020-08-13T22:00:00.000Z,625
2020-08-13T22:00:00.000Z,2020-08-13T23:00:00.000Z,717
2020-08-13T23:00:00.000Z,2020-08-14T00:00:00.000Z,684
2020-08-14T00:00:00.000Z,2020-08-14T01:00:00.000Z,629
2020-08-14T01:00:00.000Z,2020-08-14T02:00:00.000Z,686
2020-08-14T02:00:00.000Z,2020-08-14T03:00:00.000Z,657
2020-08-14T03:00:00.000Z,2020-08-14T04:00:00.000Z,632
2020-08-14T04:00:00.000Z,2020-08-14T05:00:00.000Z,518
2020-08-14T05:00:00.000Z,2020-08-14T06:00:00.000Z,377
2020-08-14T06:00:00.000Z,2020-08-14T07:00:00.000Z,294
2020-08-14T07:00:00.000Z,2020-08-14T08:00:00.000Z,283
2020-08-14T08:00:00.000Z,2020-08-14T09:00:00.000Z,228
2020-08-14T09:00:00.000Z,2020-08-14T10:00:00.000Z,253
2020-08-14T10:00:00.000Z,2020-08-14T11:00:00.000Z,281
2020-08-14T11:00:00.000Z,2020-08-14T12:00:00.000Z,448
2020-08-14T12:00:00.000Z,2020-08-14T13:00:00.000Z,659
2020-08-14T13:00:00.000Z,2020-08-14T14:00:00.000Z,628
2020-08-14T14:00:00.000Z,2020-08-14T15:00:00.000Z,741
2020-08-14T15:00:00.000Z,2020-08-14T16:00:00.000Z,744
2020-08-14T16:00:00.000Z,2020-08-14T17:00:00.000Z,754
2020-08-14T17:00:00.000Z,2020-08-14T18:00:00.000Z,721
2020-08-14T18:00:00.000Z,2020-08-14T19:00:00.000Z,862
2020-08-14T19:00:00.000Z,2020-08-14T20:00:00.000Z,669
2020-08-14T20:00:00.000Z,2020-08-14T21:00:00.000Z,604
2020-08-14T21:00:00.000Z,2020-08-14T22:00:00.000Z,644
2020-08-14T22:00:00.000Z,2020-08-14T23:00:00.000Z,505
2020-08-14T23:00:00.000Z,2020-08-15T00:00:00.000Z,542
2020-08-15T00:00:00.000Z,2020-08-15T01:00:00.000Z,570
2020-08-15T01:00:00.000Z,2020-08-15T02:00:00.000Z,480
2020-08-15T02:00:00.000Z,2020-08-15T03:00:00.000Z,441
2020-08-15T03:00:00.000Z,2020-08-15T04:00:00.000Z,472
2020-08-15T04:00:00.000Z,2020-08-15T05:00:00.000Z,375
2020-08-15T05:00:00.000Z,2020-08-15T06:00:00.000Z,350
2020-08-15T06:00:00.000Z,2020-08-15T07:00:00.000Z,262
2020-08-15T07:00:00.000Z,2020-08-15T08:00:00.000Z,276
2020-08-15T08:00:00.000Z,2020-08-15T09:00:00.000Z,226
2020-08-15T09:00:00.000Z,2020-08-15T10:00:00.000Z,190
2020-08-15T10:00:00.000Z,2020-08-15T11:00:00.000Z,223
2020-08-15T11:00:00.000Z,2020-08-15T12:00:00.000Z,276
2020-08-15T12:00:00.000Z,2020-08-15T13:00:00.000Z,419
2020-08-15T13:00:00.000Z,2020-08-15T14:00:00.000Z,522
2020-08-15T14:00:00.000Z,2020-08-15T15:00:00.000Z,554
2020-08-15T15:00:00.000Z,2020-08-15T16:00:00.000Z,682
2020-08-15T16:00:00.000Z,2020-08-15T17:00:00.000Z,682
2020-08-15T17:00:00.000Z,2020-08-15T18:00:00.000Z,711
2020-08-15T18:00:00.000Z,2020-08-15T19:00:00.000Z,642
2020-08-15T19:00:00.000Z,2020-08-15T20:00:00.000Z,642
2020-08-15T20:00:00.000Z,2020-08-15T21:00:00.000Z,645
2020-08-15T21:00:00.000Z,2020-08-15T22:00:00.000Z,623
2020-08-15T22:00:00.000Z,2020-08-15T23:00:00.000Z,600
2020-08-15T23:00:00.000Z,2020-08-16T00:00:00.000Z,659
2020-08-16T00:00:00.000Z,2020-08-16T01:00:00.000Z,561
2020-08-16T01:00:00.000Z,2020-08-16T02:00:00.000Z,524
2020-08-16T02:00:00.000Z,2020-08-16T03:00:00.000Z,497
2020-08-16T03:00:00.000Z,2020-08-16T04:00:00.000Z,438
2020-08-16T04:00:00.000Z,2020-08-16T05:00:00.000Z,401
2020-08-16T05:00:00.000Z,2020-08-16T06:00:00.000Z,326
2020-08-16T06:00:00.000Z,2020-08-16T07:00:00.000Z,273
2020-08-16T07:00:00.000Z,2020-08-16T08:00:00.000Z,309
2020-08-16T08:00:00.000Z,2020-08-16T09:00:00.000Z,233
2020-08-16T09:00:00.000Z,2020-08-16T10:00:00.000Z,241
2020-08-16T10:00:00.000Z,2020-08-16T11:00:00.000Z,246
2020-08-16T11:00:00.000Z,2020-08-16T12:00:00.000Z,302
2020-08-16T12:00:00.000Z,2020-08-16T13:00:00.000Z,459
2020-08-16T13:00:00.000Z,2020-08-16T14:00:00.000Z,479
2020-08-16T14:00:00.000Z,2020-08-16T15:00:00.000Z,565
2020-08-16T15:00:00.000Z,2020-08-16T16:00:00.000Z,634
2020-08-16T16:00:00.000Z,2020-08-16T17:00:00.000Z,639
2020-08-16T17:00:00.000Z,2020-08-16T18:00:00.000Z,783
2020-08-16T18:00:00.000Z,2020-08-16T19:00:00.000Z,679
2020-08-16T19:00:00.000Z,2020-08-16T20:00:00.000Z,692
2020-08-16T20:00:00.000Z,2020-08-16T21:00:00.000Z,535
2020-08-16T21:00:00.000Z,2020-08-16T22:00:00.000Z,515
2020-08-16T22:00:00.000Z,2020-08-16T23:00:00.000Z,481
2020-08-16T23:00:00.000Z,2020-08-17T00:00:00.000Z,471
2020-08-17T00:00:00.000Z,2020-08-17T01:00:00.000Z,537
2020-08-17T01:00:00.000Z,2020-08-17T02:00:00.000Z,405
2020-08-17T02:00:00.000Z,2020-08-17T03:00:00.000Z,548
2020-08-17T03:00:00.000Z,2020-08-17T04:00:00.000Z,415
2020-08-17T04:00:00.000Z,2020-08-17T05:00:00.000Z,311
2020-08-17T05:00:00.000Z,2020-08-17T06:00:00.000Z,302
2020-08-17T06:00:00.000Z,2020-08-17T07:00:00.000Z,369
2020-08-17T07:00:00.000Z,2020-08-17T08:00:00.000Z,339
2020-08-17T08:00:00.000Z,2020-08-17T09:00:00.000Z,298
2020-08-17T09:00:00.000Z,2020-08-17T10:00:00.000Z,251
2020-08-17T10:00:00.000Z,2020-08-17T11:00:00.000Z,323
2020-08-17T11:00:00.000Z,2020-08-17T12:00:00.000Z,412
2020-08-17T12:00:00.000Z,2020-08-17T13:00:00.000Z,568
2020-08-17T13:00:00.000Z,2020-08-17T14:00:00.000Z,687
2020-08-17T14:00:00.000Z,2020-08-17T15:00:00.000Z,828
2020-08-17T15:00:00.000Z,2020-08-17T16:00:00.000Z,906
2020-08-17T16:00:00.000Z,2020-08-17T17:00:00.000Z,830
2020-08-17T17:00:00.000Z,2020-08-17T18:00:00.000Z,865
2020-08-17T18:00:00.000Z,2020-08-17T19:00:00.000Z,788
